X,Y,Paths,Numbering
489.6100159,639.0129395,1,1703
489.6100159,640.0129395,1,1704
489.6100159,710.0129395,1,1705
489.6100159,714.0129395,1,1706
489.6100159,715.0129395,1,1707
489.6100159,716.0129395,1,1708
489.6100159,726.0129395,1,1709
489.6100159,727.0129395,1,1710
489.6100159,728.0129395,1,1711
489.6100159,729.0129395,1,1712
489.6100159,730.0129395,1,1713
489.6100159,731.0129395,1,1714
489.6100159,734.0129395,1,1715
489.6100159,737.0129395,1,1716
489.6100159,739.0129395,1,1717
489.6100159,818.0129395,1,1718
489.6100159,820.0129395,1,1719
489.6100159,821.0129395,1,1720
489.6100159,826.0129395,1,1721
489.6100159,828.0129395,1,1722
489.6100159,1081.01294,1,1723
490.6100159,550.0129395,1,1724
490.6100159,560.0129395,1,1725
490.6100159,592.0129395,1,1726
490.6100159,616.0129395,1,1727
490.6100159,633.0129395,1,1728
490.6100159,641.0129395,1,1729
490.6100159,642.0129395,1,1730
490.6100159,643.0129395,1,1731
490.6100159,655.0129395,1,1732
490.6100159,662.0129395,1,1733
490.6100159,710.0129395,1,1734
490.6100159,717.0129395,1,1735
490.6100159,718.0129395,1,1736
490.6100159,722.0129395,1,1737
490.6100159,728.0129395,1,1738
490.6100159,729.0129395,1,1739
490.6100159,735.0129395,1,1740
490.6100159,736.0129395,1,1741
490.6100159,737.0129395,1,1742
490.6100159,739.0129395,1,1743
490.6100159,819.0129395,1,1744
490.6100159,823.0129395,1,1745
490.6100159,824.0129395,1,1746
490.6100159,825.0129395,1,1747
490.6100159,828.0129395,1,1748
490.6100159,1082.01294,1,1749
491.6100159,550.0129395,1,1750
491.6100159,592.0129395,1,1751
491.6100159,616.0129395,1,1752
491.6100159,633.0129395,1,1753
491.6100159,644.0129395,1,1754
491.6100159,645.0129395,1,1755
491.6100159,655.0129395,1,1756
491.6100159,656.0129395,1,1757
491.6100159,657.0129395,1,1758
491.6100159,658.0129395,1,1759
491.6100159,659.0129395,1,1760
491.6100159,660.0129395,1,1761
491.6100159,661.0129395,1,1762
491.6100159,690.0129395,1,1763
491.6100159,691.0129395,1,1764
491.6100159,692.0129395,1,1765
491.6100159,693.0129395,1,1766
491.6100159,694.0129395,1,1767
491.6100159,695.0129395,1,1768
491.6100159,696.0129395,1,1769
491.6100159,697.0129395,1,1770
491.6100159,698.0129395,1,1771
491.6100159,699.0129395,1,1772
491.6100159,700.0129395,1,1773
491.6100159,701.0129395,1,1774
491.6100159,702.0129395,1,1775
491.6100159,703.0129395,1,1776
491.6100159,704.0129395,1,1777
491.6100159,705.0129395,1,1778
491.6100159,706.0129395,1,1779
491.6100159,707.0129395,1,1780
491.6100159,708.0129395,1,1781
491.6100159,709.0129395,1,1782
491.6100159,718.0129395,1,1783
491.6100159,721.0129395,1,1784
491.6100159,727.0129395,1,1785
491.6100159,738.0129395,1,1786
491.6100159,739.0129395,1,1787
491.6100159,791.0129395,1,1788
491.6100159,792.0129395,1,1789
491.6100159,819.0129395,1,1790
491.6100159,820.0129395,1,1791
491.6100159,822.0129395,1,1792
491.6100159,828.0129395,1,1793
491.6100159,1083.01294,1,1794
491.6100159,1092.01294,1,1795
491.6100159,1093.01294,1,1796
492.6100159,549.0129395,1,1797
492.6100159,616.0129395,1,1798
492.6100159,632.0129395,1,1799
492.6100159,646.0129395,1,1800
492.6100159,654.0129395,1,1801
492.6100159,660.0129395,1,1802
492.6100159,661.0129395,1,1803
492.6100159,689.0129395,1,1804
492.6100159,715.0129395,1,1805
492.6100159,718.0129395,1,1806
492.6100159,719.0129395,1,1807
492.6100159,720.0129395,1,1808
492.6100159,724.0129395,1,1809
492.6100159,725.0129395,1,1810
492.6100159,726.0129395,1,1811
492.6100159,727.0129395,1,1812
492.6100159,729.0129395,1,1813
492.6100159,746.0129395,1,1814
492.6100159,791.0129395,1,1815
492.6100159,792.0129395,1,1816
492.6100159,793.0129395,1,1817
492.6100159,820.0129395,1,1818
492.6100159,823.0129395,1,1819
492.6100159,1084.01294,1,1820
492.6100159,1085.01294,1,1821
492.6100159,1086.01294,1,1822
492.6100159,1087.01294,1,1823
492.6100159,1088.01294,1,1824
492.6100159,1089.01294,1,1825
492.6100159,1090.01294,1,1826
492.6100159,1091.01294,1,1827
492.6100159,1094.01294,1,1828
493.6100159,548.0129395,1,1829
493.6100159,616.0129395,1,1830
493.6100159,632.0129395,1,1831
493.6100159,647.0129395,1,1832
493.6100159,648.0129395,1,1833
493.6100159,653.0129395,1,1834
493.6100159,662.0129395,1,1835
493.6100159,688.0129395,1,1836
493.6100159,715.0129395,1,1837
493.6100159,717.0129395,1,1838
493.6100159,718.0129395,1,1839
493.6100159,726.0129395,1,1840
493.6100159,727.0129395,1,1841
493.6100159,728.0129395,1,1842
493.6100159,746.0129395,1,1843
493.6100159,789.0129395,1,1844
493.6100159,790.0129395,1,1845
493.6100159,793.0129395,1,1846
493.6100159,820.0129395,1,1847
493.6100159,821.0129395,1,1848
493.6100159,822.0129395,1,1849
493.6100159,826.0129395,1,1850
493.6100159,827.0129395,1,1851
493.6100159,1095.01294,1,1852
494.6100159,547.0129395,1,1853
494.6100159,616.0129395,1,1854
494.6100159,649.0129395,1,1855
494.6100159,652.0129395,1,1856
494.6100159,687.0129395,1,1857
494.6100159,726.0129395,1,1858
494.6100159,747.0129395,1,1859
494.6100159,748.0129395,1,1860
494.6100159,749.0129395,1,1861
494.6100159,787.0129395,1,1862
494.6100159,788.0129395,1,1863
494.6100159,818.0129395,1,1864
494.6100159,819.0129395,1,1865
494.6100159,820.0129395,1,1866
494.6100159,824.0129395,1,1867
494.6100159,825.0129395,1,1868
494.6100159,826.0129395,1,1869
494.6100159,828.0129395,1,1870
494.6100159,831.0129395,1,1871
494.6100159,832.0129395,1,1872
494.6100159,834.0129395,1,1873
494.6100159,835.0129395,1,1874
494.6100159,836.0129395,1,1875
494.6100159,837.0129395,1,1876
494.6100159,1096.01294,1,1877
495.6100159,546.0129395,1,1878
495.6100159,616.0129395,1,1879
495.6100159,650.0129395,1,1880
495.6100159,651.0129395,1,1881
495.6100159,686.0129395,1,1882
495.6100159,726.0129395,1,1883
495.6100159,747.0129395,1,1884
495.6100159,768.0129395,1,1885
495.6100159,786.0129395,1,1886
495.6100159,792.0129395,1,1887
495.6100159,817.0129395,1,1888
495.6100159,823.0129395,1,1889
495.6100159,824.0129395,1,1890
495.6100159,827.0129395,1,1891
495.6100159,828.0129395,1,1892
495.6100159,833.0129395,1,1893
495.6100159,834.0129395,1,1894
495.6100159,837.0129395,1,1895
495.6100159,1096.01294,1,1896
496.6100159,543.0129395,1,1897
496.6100159,544.0129395,1,1898
496.6100159,545.0129395,1,1899
496.6100159,616.0129395,1,1900
496.6100159,651.0129395,1,1901
496.6100159,685.0129395,1,1902
496.6100159,726.0129395,1,1903
496.6100159,747.0129395,1,1904
496.6100159,759.0129395,1,1905
496.6100159,768.0129395,1,1906
496.6100159,785.0129395,1,1907
496.6100159,816.0129395,1,1908
496.6100159,819.0129395,1,1909
496.6100159,820.0129395,1,1910
496.6100159,822.0129395,1,1911
496.6100159,827.0129395,1,1912
496.6100159,836.0129395,1,1913
496.6100159,1097.01294,1,1914
497.6100159,542.0129395,1,1915
497.6100159,616.0129395,1,1916
497.6100159,652.0129395,1,1917
497.6100159,684.0129395,1,1918
497.6100159,726.0129395,1,1919
497.6100159,747.0129395,1,1920
497.6100159,760.0129395,1,1921
497.6100159,768.0129395,1,1922
497.6100159,784.0129395,1,1923
497.6100159,822.0129395,1,1924
497.6100159,823.0129395,1,1925
497.6100159,824.0129395,1,1926
497.6100159,825.0129395,1,1927
497.6100159,826.0129395,1,1928
497.6100159,827.0129395,1,1929
497.6100159,828.0129395,1,1930
497.6100159,836.0129395,1,1931
497.6100159,1097.01294,1,1932
498.6100159,541.0129395,1,1933
498.6100159,616.0129395,1,1934
498.6100159,651.0129395,1,1935
498.6100159,727.0129395,1,1936
498.6100159,747.0129395,1,1937
498.6100159,759.0129395,1,1938
498.6100159,760.0129395,1,1939
498.6100159,768.0129395,1,1940
498.6100159,778.0129395,1,1941
498.6100159,783.0129395,1,1942
498.6100159,819.0129395,1,1943
498.6100159,821.0129395,1,1944
498.6100159,822.0129395,1,1945
498.6100159,823.0129395,1,1946
498.6100159,824.0129395,1,1947
498.6100159,826.0129395,1,1948
498.6100159,827.0129395,1,1949
498.6100159,829.0129395,1,1950
498.6100159,832.0129395,1,1951
498.6100159,833.0129395,1,1952
498.6100159,834.0129395,1,1953
498.6100159,835.0129395,1,1954
498.6100159,836.0129395,1,1955
498.6100159,1097.01294,1,1956
499.6100159,540.0129395,1,1957
499.6100159,616.0129395,1,1958
499.6100159,638.0129395,1,1959
499.6100159,639.0129395,1,1960
499.6100159,640.0129395,1,1961
499.6100159,649.0129395,1,1962
499.6100159,650.0129395,1,1963
499.6100159,727.0129395,1,1964
499.6100159,747.0129395,1,1965
499.6100159,760.0129395,1,1966
499.6100159,768.0129395,1,1967
499.6100159,776.0129395,1,1968
499.6100159,777.0129395,1,1969
499.6100159,779.0129395,1,1970
499.6100159,782.0129395,1,1971
499.6100159,818.0129395,1,1972
499.6100159,819.0129395,1,1973
499.6100159,820.0129395,1,1974
499.6100159,821.0129395,1,1975
499.6100159,823.0129395,1,1976
499.6100159,824.0129395,1,1977
499.6100159,825.0129395,1,1978
499.6100159,829.0129395,1,1979
499.6100159,830.0129395,1,1980
499.6100159,831.0129395,1,1981
499.6100159,832.0129395,1,1982
499.6100159,833.0129395,1,1983
499.6100159,834.0129395,1,1984
499.6100159,1097.01294,1,1985
500.6100159,539.0129395,1,1986
500.6100159,616.0129395,1,1987
500.6100159,637.0129395,1,1988
500.6100159,641.0129395,1,1989
500.6100159,642.0129395,1,1990
500.6100159,643.0129395,1,1991
500.6100159,644.0129395,1,1992
500.6100159,645.0129395,1,1993
500.6100159,646.0129395,1,1994
500.6100159,647.0129395,1,1995
500.6100159,648.0129395,1,1996
500.6100159,728.0129395,1,1997
500.6100159,747.0129395,1,1998
500.6100159,761.0129395,1,1999
500.6100159,762.0129395,1,2000
500.6100159,768.0129395,1,2001
500.6100159,780.0129395,1,2002
500.6100159,781.0129395,1,2003
500.6100159,796.0129395,1,2004
500.6100159,797.0129395,1,2005
500.6100159,798.0129395,1,2006
500.6100159,799.0129395,1,2007
500.6100159,800.0129395,1,2008
500.6100159,801.0129395,1,2009
500.6100159,817.0129395,1,2010
500.6100159,820.0129395,1,2011
500.6100159,821.0129395,1,2012
500.6100159,823.0129395,1,2013
500.6100159,832.0129395,1,2014
500.6100159,833.0129395,1,2015
500.6100159,835.0129395,1,2016
500.6100159,840.0129395,1,2017
500.6100159,1098.01294,1,2018
500.6100159,1099.01294,1,2019
500.6100159,1100.01294,1,2020
500.6100159,1101.01294,1,2021
501.6100159,539.0129395,1,2022
501.6100159,616.0129395,1,2023
501.6100159,635.0129395,1,2024
501.6100159,636.0129395,1,2025
501.6100159,728.0129395,1,2026
501.6100159,741.0129395,1,2027
501.6100159,747.0129395,1,2028
501.6100159,762.0129395,1,2029
501.6100159,767.0129395,1,2030
501.6100159,796.0129395,1,2031
501.6100159,805.0129395,1,2032
501.6100159,817.0129395,1,2033
501.6100159,819.0129395,1,2034
501.6100159,820.0129395,1,2035
501.6100159,821.0129395,1,2036
501.6100159,823.0129395,1,2037
501.6100159,833.0129395,1,2038
501.6100159,836.0129395,1,2039
501.6100159,837.0129395,1,2040
501.6100159,838.0129395,1,2041
501.6100159,839.0129395,1,2042
501.6100159,840.0129395,1,2043
501.6100159,1102.01294,1,2044
502.6100159,539.0129395,1,2045
502.6100159,616.0129395,1,2046
502.6100159,635.0129395,1,2047
502.6100159,636.0129395,1,2048
502.6100159,637.0129395,1,2049
502.6100159,638.0129395,1,2050
502.6100159,729.0129395,1,2051
502.6100159,739.0129395,1,2052
502.6100159,740.0129395,1,2053
502.6100159,742.0129395,1,2054
502.6100159,743.0129395,1,2055
502.6100159,747.0129395,1,2056
502.6100159,763.0129395,1,2057
502.6100159,767.0129395,1,2058
502.6100159,795.0129395,1,2059
502.6100159,805.0129395,1,2060
502.6100159,807.0129395,1,2061
502.6100159,812.0129395,1,2062
502.6100159,813.0129395,1,2063
502.6100159,815.0129395,1,2064
502.6100159,818.0129395,1,2065
502.6100159,820.0129395,1,2066
502.6100159,821.0129395,1,2067
502.6100159,822.0129395,1,2068
502.6100159,841.0129395,1,2069
502.6100159,1103.01294,1,2070
503.6100159,539.0129395,1,2071
503.6100159,616.0129395,1,2072
503.6100159,730.0129395,1,2073
503.6100159,737.0129395,1,2074
503.6100159,738.0129395,1,2075
503.6100159,744.0129395,1,2076
503.6100159,746.0129395,1,2077
503.6100159,747.0129395,1,2078
503.6100159,763.0129395,1,2079
503.6100159,768.0129395,1,2080
503.6100159,792.0129395,1,2081
503.6100159,793.0129395,1,2082
503.6100159,794.0129395,1,2083
503.6100159,795.0129395,1,2084
503.6100159,797.0129395,1,2085
503.6100159,808.0129395,1,2086
503.6100159,811.0129395,1,2087
503.6100159,814.0129395,1,2088
503.6100159,815.0129395,1,2089
503.6100159,816.0129395,1,2090
503.6100159,818.0129395,1,2091
503.6100159,819.0129395,1,2092
503.6100159,820.0129395,1,2093
503.6100159,822.0129395,1,2094
503.6100159,841.0129395,1,2095
503.6100159,1103.01294,1,2096
503.6100159,1104.01294,1,2097
504.6100159,539.0129395,1,2098
504.6100159,616.0129395,1,2099
504.6100159,731.0129395,1,2100
504.6100159,732.0129395,1,2101
504.6100159,733.0129395,1,2102
504.6100159,734.0129395,1,2103
504.6100159,735.0129395,1,2104
504.6100159,736.0129395,1,2105
504.6100159,745.0129395,1,2106
504.6100159,746.0129395,1,2107
504.6100159,747.0129395,1,2108
504.6100159,763.0129395,1,2109
504.6100159,768.0129395,1,2110
504.6100159,792.0129395,1,2111
504.6100159,795.0129395,1,2112
504.6100159,797.0129395,1,2113
504.6100159,798.0129395,1,2114
504.6100159,799.0129395,1,2115
504.6100159,808.0129395,1,2116
504.6100159,809.0129395,1,2117
504.6100159,815.0129395,1,2118
504.6100159,817.0129395,1,2119
504.6100159,818.0129395,1,2120
504.6100159,819.0129395,1,2121
504.6100159,820.0129395,1,2122
504.6100159,821.0129395,1,2123
504.6100159,841.0129395,1,2124
504.6100159,1105.01294,1,2125
505.6100159,539.0129395,1,2126
505.6100159,615.0129395,1,2127
505.6100159,616.0129395,1,2128
505.6100159,746.0129395,1,2129
505.6100159,747.0129395,1,2130
505.6100159,748.0129395,1,2131
505.6100159,763.0129395,1,2132
505.6100159,768.0129395,1,2133
505.6100159,775.0129395,1,2134
505.6100159,776.0129395,1,2135
505.6100159,796.0129395,1,2136
505.6100159,803.0129395,1,2137
505.6100159,804.0129395,1,2138
505.6100159,805.0129395,1,2139
505.6100159,808.0129395,1,2140
505.6100159,810.0129395,1,2141
505.6100159,811.0129395,1,2142
505.6100159,815.0129395,1,2143
505.6100159,816.0129395,1,2144
505.6100159,818.0129395,1,2145
505.6100159,819.0129395,1,2146
505.6100159,820.0129395,1,2147
505.6100159,821.0129395,1,2148
505.6100159,841.0129395,1,2149
505.6100159,1105.01294,1,2150
506.6100159,538.0129395,1,2151
506.6100159,614.0129395,1,2152
506.6100159,749.0129395,1,2153
506.6100159,763.0129395,1,2154
506.6100159,768.0129395,1,2155
506.6100159,777.0129395,1,2156
506.6100159,778.0129395,1,2157
506.6100159,779.0129395,1,2158
506.6100159,780.0129395,1,2159
506.6100159,787.0129395,1,2160
506.6100159,795.0129395,1,2161
506.6100159,796.0129395,1,2162
506.6100159,797.0129395,1,2163
506.6100159,799.0129395,1,2164
506.6100159,803.0129395,1,2165
506.6100159,805.0129395,1,2166
506.6100159,806.0129395,1,2167
506.6100159,810.0129395,1,2168
506.6100159,811.0129395,1,2169
506.6100159,814.0129395,1,2170
506.6100159,815.0129395,1,2171
506.6100159,816.0129395,1,2172
506.6100159,817.0129395,1,2173
506.6100159,818.0129395,1,2174
506.6100159,819.0129395,1,2175
506.6100159,820.0129395,1,2176
506.6100159,841.0129395,1,2177
506.6100159,1105.01294,1,2178
507.6100159,538.0129395,1,2179
507.6100159,613.0129395,1,2180
507.6100159,750.0129395,1,2181
507.6100159,751.0129395,1,2182
507.6100159,752.0129395,1,2183
507.6100159,763.0129395,1,2184
507.6100159,768.0129395,1,2185
507.6100159,780.0129395,1,2186
507.6100159,787.0129395,1,2187
507.6100159,792.0129395,1,2188
507.6100159,793.0129395,1,2189
507.6100159,794.0129395,1,2190
507.6100159,795.0129395,1,2191
507.6100159,796.0129395,1,2192
507.6100159,802.0129395,1,2193
507.6100159,808.0129395,1,2194
507.6100159,810.0129395,1,2195
507.6100159,811.0129395,1,2196
507.6100159,812.0129395,1,2197
507.6100159,813.0129395,1,2198
507.6100159,814.0129395,1,2199
507.6100159,819.0129395,1,2200
507.6100159,820.0129395,1,2201
507.6100159,825.0129395,1,2202
507.6100159,842.0129395,1,2203
507.6100159,1105.01294,1,2204
508.6100159,483.0129089,1,2205
508.6100159,537.0129395,1,2206
508.6100159,612.0129395,1,2207
508.6100159,749.0129395,1,2208
508.6100159,753.0129395,1,2209
508.6100159,754.0129395,1,2210
508.6100159,755.0129395,1,2211
508.6100159,756.0129395,1,2212
508.6100159,757.0129395,1,2213
508.6100159,763.0129395,1,2214
508.6100159,768.0129395,1,2215
508.6100159,781.0129395,1,2216
508.6100159,786.0129395,1,2217
508.6100159,787.0129395,1,2218
508.6100159,789.0129395,1,2219
508.6100159,790.0129395,1,2220
508.6100159,791.0129395,1,2221
508.6100159,792.0129395,1,2222
508.6100159,794.0129395,1,2223
508.6100159,796.0129395,1,2224
508.6100159,804.0129395,1,2225
508.6100159,805.0129395,1,2226
508.6100159,807.0129395,1,2227
508.6100159,808.0129395,1,2228
508.6100159,809.0129395,1,2229
508.6100159,810.0129395,1,2230
508.6100159,811.0129395,1,2231
508.6100159,812.0129395,1,2232
508.6100159,813.0129395,1,2233
508.6100159,814.0129395,1,2234
508.6100159,820.0129395,1,2235
508.6100159,822.0129395,1,2236
508.6100159,824.0129395,1,2237
508.6100159,826.0129395,1,2238
508.6100159,843.0129395,1,2239
508.6100159,844.0129395,1,2240
508.6100159,845.0129395,1,2241
508.6100159,846.0129395,1,2242
508.6100159,847.0129395,1,2243
508.6100159,848.0129395,1,2244
508.6100159,1105.01294,1,2245
509.6100159,484.0129089,1,2246
509.6100159,485.0129089,1,2247
509.6100159,486.0129089,1,2248
509.6100159,487.0129089,1,2249
509.6100159,488.0129089,1,2250
509.6100159,489.0129089,1,2251
509.6100159,537.0129395,1,2252
509.6100159,611.0129395,1,2253
509.6100159,749.0129395,1,2254
509.6100159,758.0129395,1,2255
509.6100159,759.0129395,1,2256
509.6100159,760.0129395,1,2257
509.6100159,761.0129395,1,2258
509.6100159,762.0129395,1,2259
509.6100159,763.0129395,1,2260
509.6100159,764.0129395,1,2261
509.6100159,765.0129395,1,2262
509.6100159,768.0129395,1,2263
509.6100159,782.0129395,1,2264
509.6100159,783.0129395,1,2265
509.6100159,787.0129395,1,2266
509.6100159,794.0129395,1,2267
509.6100159,803.0129395,1,2268
509.6100159,807.0129395,1,2269
509.6100159,808.0129395,1,2270
509.6100159,809.0129395,1,2271
509.6100159,811.0129395,1,2272
509.6100159,812.0129395,1,2273
509.6100159,815.0129395,1,2274
509.6100159,816.0129395,1,2275
509.6100159,818.0129395,1,2276
509.6100159,820.0129395,1,2277
509.6100159,821.0129395,1,2278
509.6100159,822.0129395,1,2279
509.6100159,823.0129395,1,2280
509.6100159,827.0129395,1,2281
509.6100159,828.0129395,1,2282
509.6100159,844.0129395,1,2283
509.6100159,849.0129395,1,2284
509.6100159,1105.01294,1,2285
510.6100159,485.0129089,1,2286
510.6100159,536.0129395,1,2287
510.6100159,610.0129395,1,2288
510.6100159,612.0129395,1,2289
510.6100159,748.0129395,1,2290
510.6100159,765.0129395,1,2291
510.6100159,766.0129395,1,2292
510.6100159,767.0129395,1,2293
510.6100159,768.0129395,1,2294
510.6100159,781.0129395,1,2295
510.6100159,785.0129395,1,2296
510.6100159,786.0129395,1,2297
510.6100159,787.0129395,1,2298
510.6100159,789.0129395,1,2299
510.6100159,790.0129395,1,2300
510.6100159,791.0129395,1,2301
510.6100159,792.0129395,1,2302
510.6100159,793.0129395,1,2303
510.6100159,794.0129395,1,2304
510.6100159,796.0129395,1,2305
510.6100159,797.0129395,1,2306
510.6100159,800.0129395,1,2307
510.6100159,809.0129395,1,2308
510.6100159,810.0129395,1,2309
510.6100159,811.0129395,1,2310
510.6100159,812.0129395,1,2311
510.6100159,813.0129395,1,2312
510.6100159,814.0129395,1,2313
510.6100159,815.0129395,1,2314
510.6100159,816.0129395,1,2315
510.6100159,818.0129395,1,2316
510.6100159,819.0129395,1,2317
510.6100159,820.0129395,1,2318
510.6100159,822.0129395,1,2319
510.6100159,823.0129395,1,2320
510.6100159,828.0129395,1,2321
510.6100159,839.0129395,1,2322
510.6100159,840.0129395,1,2323
510.6100159,841.0129395,1,2324
510.6100159,842.0129395,1,2325
510.6100159,843.0129395,1,2326
510.6100159,850.0129395,1,2327
510.6100159,851.0129395,1,2328
510.6100159,852.0129395,1,2329
510.6100159,1106.01294,1,2330
511.6100159,485.0129089,1,2331
511.6100159,536.0129395,1,2332
511.6100159,608.0129395,1,2333
511.6100159,609.0129395,1,2334
511.6100159,613.0129395,1,2335
511.6100159,748.0129395,1,2336
511.6100159,769.0129395,1,2337
511.6100159,782.0129395,1,2338
511.6100159,783.0129395,1,2339
511.6100159,784.0129395,1,2340
511.6100159,785.0129395,1,2341
511.6100159,786.0129395,1,2342
511.6100159,787.0129395,1,2343
511.6100159,788.0129395,1,2344
511.6100159,795.0129395,1,2345
511.6100159,801.0129395,1,2346
511.6100159,802.0129395,1,2347
511.6100159,806.0129395,1,2348
511.6100159,809.0129395,1,2349
511.6100159,814.0129395,1,2350
511.6100159,815.0129395,1,2351
511.6100159,816.0129395,1,2352
511.6100159,817.0129395,1,2353
511.6100159,818.0129395,1,2354
511.6100159,824.0129395,1,2355
511.6100159,829.0129395,1,2356
511.6100159,838.0129395,1,2357
511.6100159,853.0129395,1,2358
511.6100159,1107.01294,1,2359
512.6099854,485.0129089,1,2360
512.6099854,536.0129395,1,2361
512.6099854,607.0129395,1,2362
512.6099854,614.0129395,1,2363
512.6099854,747.0129395,1,2364
512.6099854,770.0129395,1,2365
512.6099854,771.0129395,1,2366
512.6099854,784.0129395,1,2367
512.6099854,787.0129395,1,2368
512.6099854,788.0129395,1,2369
512.6099854,789.0129395,1,2370
512.6099854,790.0129395,1,2371
512.6099854,791.0129395,1,2372
512.6099854,794.0129395,1,2373
512.6099854,795.0129395,1,2374
512.6099854,801.0129395,1,2375
512.6099854,806.0129395,1,2376
512.6099854,808.0129395,1,2377
512.6099854,811.0129395,1,2378
512.6099854,814.0129395,1,2379
512.6099854,815.0129395,1,2380
512.6099854,816.0129395,1,2381
512.6099854,817.0129395,1,2382
512.6099854,818.0129395,1,2383
512.6099854,830.0129395,1,2384
512.6099854,838.0129395,1,2385
512.6099854,854.0129395,1,2386
512.6099854,1108.01294,1,2387
513.6099854,485.0129089,1,2388
513.6099854,536.0129395,1,2389
513.6099854,606.0129395,1,2390
513.6099854,615.0129395,1,2391
513.6099854,744.0129395,1,2392
513.6099854,745.0129395,1,2393
513.6099854,746.0129395,1,2394
513.6099854,772.0129395,1,2395
513.6099854,773.0129395,1,2396
513.6099854,774.0129395,1,2397
513.6099854,775.0129395,1,2398
513.6099854,776.0129395,1,2399
513.6099854,786.0129395,1,2400
513.6099854,787.0129395,1,2401
513.6099854,809.0129395,1,2402
513.6099854,814.0129395,1,2403
513.6099854,816.0129395,1,2404
513.6099854,817.0129395,1,2405
513.6099854,855.0129395,1,2406
513.6099854,1109.01294,1,2407
514.6099854,485.0129089,1,2408
514.6099854,536.0129395,1,2409
514.6099854,605.0129395,1,2410
514.6099854,616.0129395,1,2411
514.6099854,744.0129395,1,2412
514.6099854,777.0129395,1,2413
514.6099854,778.0129395,1,2414
514.6099854,780.0129395,1,2415
514.6099854,781.0129395,1,2416
514.6099854,805.0129395,1,2417
514.6099854,809.0129395,1,2418
514.6099854,814.0129395,1,2419
514.6099854,815.0129395,1,2420
514.6099854,816.0129395,1,2421
514.6099854,817.0129395,1,2422
514.6099854,818.0129395,1,2423
514.6099854,855.0129395,1,2424
514.6099854,1109.01294,1,2425
515.6099854,485.0129089,1,2426
515.6099854,536.0129395,1,2427
515.6099854,600.0129395,1,2428
515.6099854,601.0129395,1,2429
515.6099854,602.0129395,1,2430
515.6099854,603.0129395,1,2431
515.6099854,604.0129395,1,2432
515.6099854,616.0129395,1,2433
515.6099854,744.0129395,1,2434
515.6099854,777.0129395,1,2435
515.6099854,778.0129395,1,2436
515.6099854,779.0129395,1,2437
515.6099854,782.0129395,1,2438
515.6099854,784.0129395,1,2439
515.6099854,785.0129395,1,2440
515.6099854,786.0129395,1,2441
515.6099854,787.0129395,1,2442
515.6099854,813.0129395,1,2443
515.6099854,816.0129395,1,2444
515.6099854,817.0129395,1,2445
515.6099854,819.0129395,1,2446
515.6099854,855.0129395,1,2447
515.6099854,1109.01294,1,2448
516.6099854,485.0129089,1,2449
516.6099854,536.0129395,1,2450
516.6099854,599.0129395,1,2451
516.6099854,616.0129395,1,2452
516.6099854,744.0129395,1,2453
516.6099854,776.0129395,1,2454
516.6099854,777.0129395,1,2455
516.6099854,778.0129395,1,2456
516.6099854,779.0129395,1,2457
516.6099854,780.0129395,1,2458
516.6099854,781.0129395,1,2459
516.6099854,783.0129395,1,2460
516.6099854,784.0129395,1,2461
516.6099854,785.0129395,1,2462
516.6099854,786.0129395,1,2463
516.6099854,787.0129395,1,2464
516.6099854,788.0129395,1,2465
516.6099854,789.0129395,1,2466
516.6099854,790.0129395,1,2467
516.6099854,815.0129395,1,2468
516.6099854,817.0129395,1,2469
516.6099854,825.0129395,1,2470
516.6099854,846.0129395,1,2471
516.6099854,855.0129395,1,2472
516.6099854,1109.01294,1,2473
517.6099854,485.0129089,1,2474
517.6099854,535.0129395,1,2475
517.6099854,744.0129395,1,2476
517.6099854,776.0129395,1,2477
517.6099854,780.0129395,1,2478
517.6099854,782.0129395,1,2479
517.6099854,791.0129395,1,2480
517.6099854,792.0129395,1,2481
517.6099854,795.0129395,1,2482
517.6099854,797.0129395,1,2483
517.6099854,798.0129395,1,2484
517.6099854,815.0129395,1,2485
517.6099854,816.0129395,1,2486
517.6099854,817.0129395,1,2487
517.6099854,818.0129395,1,2488
517.6099854,819.0129395,1,2489
517.6099854,820.0129395,1,2490
517.6099854,821.0129395,1,2491
517.6099854,824.0129395,1,2492
517.6099854,846.0129395,1,2493
517.6099854,847.0129395,1,2494
517.6099854,855.0129395,1,2495
517.6099854,856.0129395,1,2496
517.6099854,1110.01294,1,2497
518.6099854,485.0129089,1,2498
518.6099854,535.0129395,1,2499
518.6099854,744.0129395,1,2500
518.6099854,777.0129395,1,2501
518.6099854,780.0129395,1,2502
518.6099854,781.0129395,1,2503
518.6099854,783.0129395,1,2504
518.6099854,787.0129395,1,2505
518.6099854,791.0129395,1,2506
518.6099854,796.0129395,1,2507
518.6099854,797.0129395,1,2508
518.6099854,817.0129395,1,2509
518.6099854,818.0129395,1,2510
518.6099854,822.0129395,1,2511
518.6099854,824.0129395,1,2512
518.6099854,847.0129395,1,2513
518.6099854,855.0129395,1,2514
518.6099854,1110.01294,1,2515
519.6099854,485.0129089,1,2516
519.6099854,534.0129395,1,2517
519.6099854,744.0129395,1,2518
519.6099854,778.0129395,1,2519
519.6099854,779.0129395,1,2520
519.6099854,780.0129395,1,2521
519.6099854,783.0129395,1,2522
519.6099854,787.0129395,1,2523
519.6099854,791.0129395,1,2524
